[09:42:00] [udemy-downloader] [pre_run:406] INFO: Output directory set to F:\Cursor\Advance-Udemy-Downloader\out_dir
[09:42:01] [udemy-downloader] [__init__:463] INFO: Found cookie.txt, attempting to use for authentication...
[09:42:01] [udemy-downloader] [main:2161] INFO: > Fetching course information, this may take a minute...
[09:42:07] [udemy-downloader] [main:2164] INFO: > Course information retrieved!
[09:44:06] [udemy-downloader] [process_caption:1536] INFO:     >  Downloading caption: '012 Day 2 - LLM Engineering Building Blocks Models, Tools & Techniques_en.vtt'
[09:44:06] [udemy-downloader] [process_caption:1549] INFO:     > Converting caption to SRT format...
[09:44:06] [udemy-downloader] [process_caption:1551] INFO:     > Caption conversion complete.
[09:44:06] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (012 Day 2 - LLM Engineering Building Blocks Models, Tools & Techniques_en_zh.srt), skipping translation.
[09:44:06] [udemy-downloader] [process_caption:1569] INFO:     > Removed redundant English subtitle after skipping translation.
[09:44:06] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:44:11] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 13 of 208
[09:44:11] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '013 Day 2 - Your 8-Week Journey From Chat Completions API to LLM Engineer' is already downloaded, skipping...
[09:44:11] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:44:11] [udemy-downloader] [process_caption:1534] INFO:     > Caption '013 Day 2 - Your 8-Week Journey From Chat Completions API to LLM Engineer_en.vtt' already downloaded.
[09:44:11] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (013 Day 2 - Your 8-Week Journey From Chat Completions API to LLM Engineer_en_zh.srt), skipping translation.
[09:44:11] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:44:15] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 14 of 208
[09:44:15] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '014 Day 2 - Frontier Models OpenAI GPT, Claude, Gemini & Grok Compared' is already downloaded, skipping...
[09:44:15] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:44:15] [udemy-downloader] [process_caption:1534] INFO:     > Caption '014 Day 2 - Frontier Models OpenAI GPT, Claude, Gemini & Grok Compared_en.vtt' already downloaded.
[09:44:15] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (014 Day 2 - Frontier Models OpenAI GPT, Claude, Gemini & Grok Compared_en_zh.srt), skipping translation.
[09:44:15] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:44:20] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 15 of 208
[09:44:20] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '015 Day 2 - Open-Source LLMs LLaMA, Mistral, DeepSeek, and Ollama' is already downloaded, skipping...
[09:44:20] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:44:20] [udemy-downloader] [process_caption:1534] INFO:     > Caption '015 Day 2 - Open-Source LLMs LLaMA, Mistral, DeepSeek, and Ollama_en.vtt' already downloaded.
[09:44:20] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (015 Day 2 - Open-Source LLMs LLaMA, Mistral, DeepSeek, and Ollama_en_zh.srt), skipping translation.
[09:44:20] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:44:24] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 16 of 208
[09:44:24] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '016 Day 2 - Chat Completions API HTTP Endpoints vs OpenAI Python Client' is already downloaded, skipping...
[09:44:24] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:44:24] [udemy-downloader] [process_caption:1534] INFO:     > Caption '016 Day 2 - Chat Completions API HTTP Endpoints vs OpenAI Python Client_en.vtt' already downloaded.
[09:44:24] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (016 Day 2 - Chat Completions API HTTP Endpoints vs OpenAI Python Client_en_zh.srt), skipping translation.
[09:44:24] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:44:29] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 17 of 208
[09:44:29] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '017 Day 2 - Using the OpenAI Python Client with Multiple LLM Providers' is already downloaded, skipping...
[09:44:29] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:44:29] [udemy-downloader] [process_caption:1534] INFO:     > Caption '017 Day 2 - Using the OpenAI Python Client with Multiple LLM Providers_en.vtt' already downloaded.
[09:44:29] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (017 Day 2 - Using the OpenAI Python Client with Multiple LLM Providers_en_zh.srt), skipping translation.
[09:44:29] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:44:33] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 18 of 208
[09:44:33] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '018 Day 2 - Running Ollama Locally with OpenAI-Compatible Endpoints' is already downloaded, skipping...
[09:44:33] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:44:33] [udemy-downloader] [process_caption:1534] INFO:     > Caption '018 Day 2 - Running Ollama Locally with OpenAI-Compatible Endpoints_en.vtt' already downloaded.
[09:44:33] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (018 Day 2 - Running Ollama Locally with OpenAI-Compatible Endpoints_en_zh.srt), skipping translation.
[09:44:33] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:44:39] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 19 of 208
[09:44:39] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '019 Day 3 - Base, Chat, and Reasoning Models Understanding LLM Types' is already downloaded, skipping...
[09:44:39] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:44:39] [udemy-downloader] [process_caption:1534] INFO:     > Caption '019 Day 3 - Base, Chat, and Reasoning Models Understanding LLM Types_en.vtt' already downloaded.
[09:44:39] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (019 Day 3 - Base, Chat, and Reasoning Models Understanding LLM Types_en_zh.srt), skipping translation.
[09:44:39] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:44:43] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 20 of 208
[09:44:43] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '020 Day 3 - Frontier Models GPT, Claude, Gemini & Their Strengths and Pitfalls' is already downloaded, skipping...
[09:44:43] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:44:43] [udemy-downloader] [process_caption:1534] INFO:     > Caption '020 Day 3 - Frontier Models GPT, Claude, Gemini & Their Strengths and Pitfalls_en.vtt' already downloaded.
[09:44:43] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (020 Day 3 - Frontier Models GPT, Claude, Gemini & Their Strengths and Pitfalls_en_zh.srt), skipping translation.
[09:44:43] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:44:48] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 21 of 208
[09:44:48] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '021 Day 3 - Testing ChatGPT-5 and Frontier LLMs Through the Web UI' is already downloaded, skipping...
[09:44:48] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:44:48] [udemy-downloader] [process_caption:1534] INFO:     > Caption '021 Day 3 - Testing ChatGPT-5 and Frontier LLMs Through the Web UI_en.vtt' already downloaded.
[09:44:48] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (021 Day 3 - Testing ChatGPT-5 and Frontier LLMs Through the Web UI_en_zh.srt), skipping translation.
[09:44:48] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:44:53] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 22 of 208
[09:44:53] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '022 Day 3 - Testing Claude, Gemini, Grok & DeepSeek with ChatGPT Deep Research' is already downloaded, skipping...
[09:44:53] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:44:53] [udemy-downloader] [process_caption:1534] INFO:     > Caption '022 Day 3 - Testing Claude, Gemini, Grok & DeepSeek with ChatGPT Deep Research_en.vtt' already downloaded.
[09:44:53] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (022 Day 3 - Testing Claude, Gemini, Grok & DeepSeek with ChatGPT Deep Research_en_zh.srt), skipping translation.
[09:44:53] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:44:59] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 23 of 208
[09:44:59] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '023 Day 3 - Agentic AI in Action Deep Research, Claude Code, and Agent Mode' is already downloaded, skipping...
[09:44:59] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:44:59] [udemy-downloader] [process_caption:1534] INFO:     > Caption '023 Day 3 - Agentic AI in Action Deep Research, Claude Code, and Agent Mode_en.vtt' already downloaded.
[09:44:59] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (023 Day 3 - Agentic AI in Action Deep Research, Claude Code, and Agent Mode_en_zh.srt), skipping translation.
[09:44:59] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:45:04] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 24 of 208
[09:45:04] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '024 Day 3 - Frontier Models Showdown Building an LLM Competition Game' is already downloaded, skipping...
[09:45:04] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:45:04] [udemy-downloader] [process_caption:1534] INFO:     > Caption '024 Day 3 - Frontier Models Showdown Building an LLM Competition Game_en.vtt' already downloaded.
[09:45:04] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (024 Day 3 - Frontier Models Showdown Building an LLM Competition Game_en_zh.srt), skipping translation.
[09:45:04] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:45:09] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 25 of 208
[09:45:09] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '025 Day 4 - Understanding Transformers The Architecture Behind GPT and LLMs' is already downloaded, skipping...
[09:45:09] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:45:09] [udemy-downloader] [process_caption:1534] INFO:     > Caption '025 Day 4 - Understanding Transformers The Architecture Behind GPT and LLMs_en.vtt' already downloaded.
[09:45:09] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (025 Day 4 - Understanding Transformers The Architecture Behind GPT and LLMs_en_zh.srt), skipping translation.
[09:45:09] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:45:13] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 26 of 208
[09:45:13] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '026 Day 4 - From LSTMs to Transformers Attention, Emergent Intelligence & Agentic A' is already downloaded, skipping...
[09:45:13] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:45:13] [udemy-downloader] [process_caption:1534] INFO:     > Caption '026 Day 4 - From LSTMs to Transformers Attention, Emergent Intelligence & Agentic A_en.vtt' already downloaded.
[09:45:13] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (026 Day 4 - From LSTMs to Transformers Attention, Emergent Intelligence & Agentic A_en_zh.srt), skipping translation.
[09:45:13] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:45:20] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 27 of 208
[09:45:20] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '027 Day 4 - Parameters From Millions to Trillions in GPT, LLaMA & DeepSeek' is already downloaded, skipping...
[09:45:20] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:45:20] [udemy-downloader] [process_caption:1534] INFO:     > Caption '027 Day 4 - Parameters From Millions to Trillions in GPT, LLaMA & DeepSeek_en.vtt' already downloaded.
[09:45:20] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (027 Day 4 - Parameters From Millions to Trillions in GPT, LLaMA & DeepSeek_en_zh.srt), skipping translation.
[09:45:20] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:45:24] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 28 of 208
[09:45:24] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '028 Day 4 - What Are Tokens From Characters to GPT's Tokenizer' is already downloaded, skipping...
[09:45:24] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:45:24] [udemy-downloader] [process_caption:1534] INFO:     > Caption '028 Day 4 - What Are Tokens From Characters to GPT's Tokenizer_en.vtt' already downloaded.
[09:45:24] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (028 Day 4 - What Are Tokens From Characters to GPT's Tokenizer_en_zh.srt), skipping translation.
[09:45:24] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:45:29] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 29 of 208
[09:45:29] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '029 Day 4 - Understanding Tokenization How GPT Breaks Down Text into Tokens' is already downloaded, skipping...
[09:45:29] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:45:29] [udemy-downloader] [process_caption:1534] INFO:     > Caption '029 Day 4 - Understanding Tokenization How GPT Breaks Down Text into Tokens_en.vtt' already downloaded.
[09:45:29] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (029 Day 4 - Understanding Tokenization How GPT Breaks Down Text into Tokens_en_zh.srt), skipping translation.
[09:45:29] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:45:33] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 30 of 208
[09:45:33] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '030 Day 4 - Tokenizing with tiktoken and Understanding the Illusion of Memory' is already downloaded, skipping...
[09:45:33] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:45:33] [udemy-downloader] [process_caption:1534] INFO:     > Caption '030 Day 4 - Tokenizing with tiktoken and Understanding the Illusion of Memory_en.vtt' already downloaded.
[09:45:33] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (030 Day 4 - Tokenizing with tiktoken and Understanding the Illusion of Memory_en_zh.srt), skipping translation.
[09:45:33] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:45:38] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 31 of 208
[09:45:38] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '031 Day 4 - Context Windows, API Costs, and Token Limits in LLMs' is already downloaded, skipping...
[09:45:38] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:45:38] [udemy-downloader] [process_caption:1534] INFO:     > Caption '031 Day 4 - Context Windows, API Costs, and Token Limits in LLMs_en.vtt' already downloaded.
[09:45:38] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (031 Day 4 - Context Windows, API Costs, and Token Limits in LLMs_en_zh.srt), skipping translation.
[09:45:38] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:45:43] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 32 of 208
[09:45:43] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '032 Day 5 - Building a Sales Brochure Generator with OpenAI Chat Completions API' is already downloaded, skipping...
[09:45:43] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:45:43] [udemy-downloader] [process_caption:1534] INFO:     > Caption '032 Day 5 - Building a Sales Brochure Generator with OpenAI Chat Completions API_en.vtt' already downloaded.
[09:45:43] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (032 Day 5 - Building a Sales Brochure Generator with OpenAI Chat Completions API_en_zh.srt), skipping translation.
[09:45:43] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:45:48] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 33 of 208
[09:45:48] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '033 Day 5 - Building JSON Prompts and Using OpenAI's Chat Completions API' is already downloaded, skipping...
[09:45:48] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:45:48] [udemy-downloader] [process_caption:1534] INFO:     > Caption '033 Day 5 - Building JSON Prompts and Using OpenAI's Chat Completions API_en.vtt' already downloaded.
[09:45:48] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (033 Day 5 - Building JSON Prompts and Using OpenAI's Chat Completions API_en_zh.srt), skipping translation.
[09:45:48] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:45:53] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 34 of 208
[09:45:53] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '034 Day 5 - Chaining GPT Calls Building an AI Company Brochure Generator' is already downloaded, skipping...
[09:45:53] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:45:53] [udemy-downloader] [process_caption:1534] INFO:     > Caption '034 Day 5 - Chaining GPT Calls Building an AI Company Brochure Generator_en.vtt' already downloaded.
[09:45:53] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (034 Day 5 - Chaining GPT Calls Building an AI Company Brochure Generator_en_zh.srt), skipping translation.
[09:45:53] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:45:58] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 35 of 208
[09:45:58] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '035 Day 5 - Building a Brochure Generator with GPT-4 and Streaming Results' is already downloaded, skipping...
[09:45:58] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:45:58] [udemy-downloader] [process_caption:1534] INFO:     > Caption '035 Day 5 - Building a Brochure Generator with GPT-4 and Streaming Results_en.vtt' already downloaded.
[09:45:58] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (035 Day 5 - Building a Brochure Generator with GPT-4 and Streaming Results_en_zh.srt), skipping translation.
[09:45:58] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:46:04] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 36 of 208
[09:46:04] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '036 Day 5 - Business Applications, Challenges & Building Your AI Tutor' is already downloaded, skipping...
[09:46:04] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:46:04] [udemy-downloader] [process_caption:1534] INFO:     > Caption '036 Day 5 - Business Applications, Challenges & Building Your AI Tutor_en.vtt' already downloaded.
[09:46:04] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (036 Day 5 - Business Applications, Challenges & Building Your AI Tutor_en_zh.srt), skipping translation.
[09:46:04] [udemy-downloader] [parse_new:1937] INFO:     > Processing 0 asset(s) for lecture...
[09:46:04] [udemy-downloader] [parse_new:1878] INFO: ======= Processing chapter 2 of 8 =======
[09:46:09] [udemy-downloader] [parse_new:1906] INFO:   > Processing lecture 1 of 208
[09:46:09] [udemy-downloader] [parse_new:1910] INFO:       > Lecture '001 Day 1 - Connecting to Multiple Frontier Models with APIs (OpenAI, Claude, Gemini' is already downloaded, skipping...
[09:46:09] [udemy-downloader] [parse_new:1929] INFO: Processing 25 caption(s)...
[09:46:09] [udemy-downloader] [process_caption:1536] INFO:     >  Downloading caption: '001 Day 1 - Connecting to Multiple Frontier Models with APIs (OpenAI, Claude, Gemini_en.vtt'
[09:46:10] [udemy-downloader] [process_caption:1545] ERROR:     > Error downloading caption: Return code from the downloader was non-0 (error). Will retry 3 more times.
[09:46:10] [udemy-downloader] [process_caption:1536] INFO:     >  Downloading caption: '001 Day 1 - Connecting to Multiple Frontier Models with APIs (OpenAI, Claude, Gemini_en.vtt'
[09:46:11] [udemy-downloader] [process_caption:1545] ERROR:     > Error downloading caption: Return code from the downloader was non-0 (error). Will retry 2 more times.
[09:46:11] [udemy-downloader] [process_caption:1536] INFO:     >  Downloading caption: '001 Day 1 - Connecting to Multiple Frontier Models with APIs (OpenAI, Claude, Gemini_en.vtt'
[09:46:12] [udemy-downloader] [process_caption:1545] ERROR:     > Error downloading caption: Return code from the downloader was non-0 (error). Will retry 1 more times.
[09:46:12] [udemy-downloader] [process_caption:1536] INFO:     >  Downloading caption: '001 Day 1 - Connecting to Multiple Frontier Models with APIs (OpenAI, Claude, Gemini_en.vtt'
[09:46:12] [udemy-downloader] [process_caption:1542] ERROR:     > Error downloading caption: Return code from the downloader was non-0 (error). Exceeded retries, skipping.
[09:46:12] [udemy-downloader] [process_caption:1549] INFO:     > Converting caption to SRT format...
[09:46:12] [udemy-downloader] [process_caption:1555] ERROR:     > Error converting caption
Traceback (most recent call last):
  File "F:\Cursor\Advance-Udemy-Downloader\main.py", line 1538, in process_caption
    ret_code = download_aria(caption.get("download_url"), lecture_dir, filename)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "F:\Cursor\Advance-Udemy-Downloader\main.py", line 1522, in download_aria
    raise Exception("Return code from the downloader was non-0 (error)")
Exception: Return code from the downloader was non-0 (error)

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "F:\Cursor\Advance-Udemy-Downloader\main.py", line 1538, in process_caption
    ret_code = download_aria(caption.get("download_url"), lecture_dir, filename)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "F:\Cursor\Advance-Udemy-Downloader\main.py", line 1522, in download_aria
    raise Exception("Return code from the downloader was non-0 (error)")
Exception: Return code from the downloader was non-0 (error)

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "F:\Cursor\Advance-Udemy-Downloader\main.py", line 1550, in process_caption
    convert(lecture_dir, filename_no_ext)
  File "F:\Cursor\Advance-Udemy-Downloader\vtt_to_srt.py", line 14, in convert
    for caption in WebVTT().read(vtt_filepath):
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\site-packages\webvtt\webvtt.py", line 88, in read
    with utils.FileWrapper.open(file, encoding=encoding) as fw:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\site-packages\webvtt\utils.py", line 53, in open
    return cls(file_path, mode, encoding)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\site-packages\webvtt\utils.py", line 33, in __init__
    self.bom_encoding = self.detect_bom_encoding(file_path)
                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\site-packages\webvtt\utils.py", line 78, in detect_bom_encoding
    with open(file_path, mode='rb') as f:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'F:\\Cursor\\Advance-Udemy-Downloader\\out_dir\\llm-engineering-master-ai-and-large-language-models\\02 - NEW Week 2 - Build a Multi-Modal Chatbot LLMs, Gradio UI, and Agents\\001 Day 1 - Connecting to Multiple Frontier Models with APIs (OpenAI, Claude, Gemini_en.vtt'
[09:46:12] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (001 Day 1 - Connecting to Multiple Frontier Models with APIs (OpenAI, Claude, Gemini_en_zh.srt), skipping translation.
[09:46:12] [udemy-downloader] [process_caption:1569] INFO:     > Removed redundant English subtitle after skipping translation.
[09:46:12] [udemy-downloader] [process_caption:1549] INFO:     > Converting caption to SRT format...
[09:46:12] [udemy-downloader] [process_caption:1555] ERROR:     > Error converting caption
Traceback (most recent call last):
  File "F:\Cursor\Advance-Udemy-Downloader\main.py", line 1538, in process_caption
    ret_code = download_aria(caption.get("download_url"), lecture_dir, filename)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "F:\Cursor\Advance-Udemy-Downloader\main.py", line 1522, in download_aria
    raise Exception("Return code from the downloader was non-0 (error)")
Exception: Return code from the downloader was non-0 (error)

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "F:\Cursor\Advance-Udemy-Downloader\main.py", line 1550, in process_caption
    convert(lecture_dir, filename_no_ext)
  File "F:\Cursor\Advance-Udemy-Downloader\vtt_to_srt.py", line 14, in convert
    for caption in WebVTT().read(vtt_filepath):
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\site-packages\webvtt\webvtt.py", line 88, in read
    with utils.FileWrapper.open(file, encoding=encoding) as fw:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\site-packages\webvtt\utils.py", line 53, in open
    return cls(file_path, mode, encoding)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\site-packages\webvtt\utils.py", line 33, in __init__
    self.bom_encoding = self.detect_bom_encoding(file_path)
                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\site-packages\webvtt\utils.py", line 78, in detect_bom_encoding
    with open(file_path, mode='rb') as f:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'F:\\Cursor\\Advance-Udemy-Downloader\\out_dir\\llm-engineering-master-ai-and-large-language-models\\02 - NEW Week 2 - Build a Multi-Modal Chatbot LLMs, Gradio UI, and Agents\\001 Day 1 - Connecting to Multiple Frontier Models with APIs (OpenAI, Claude, Gemini_en.vtt'
[09:46:12] [udemy-downloader] [process_caption:1562] INFO:     > Dual-language subtitle already exists (001 Day 1 - Connecting to Multiple Frontier Models with APIs (OpenAI, Claude, Gemini_en_zh.srt), skipping translation.
[09:46:12] [udemy-downloader] [process_caption:1569] INFO:     > Removed redundant English subtitle after skipping translation.
[09:46:12] [udemy-downloader] [process_caption:1549] INFO:     > Converting caption to SRT format...
[09:46:12] [udemy-downloader] [process_caption:1555] ERROR:     > Error converting caption
Traceback (most recent call last):
  File "F:\Cursor\Advance-Udemy-Downloader\main.py", line 1550, in process_caption
    convert(lecture_dir, filename_no_ext)
  File "F:\Cursor\Advance-Udemy-Downloader\vtt_to_srt.py", line 14, in convert
    for caption in WebVTT().read(vtt_filepath):
